@relation 	/home/yyang/Data/mfeat-mor
@attribute	Attribute-0	{1,0,2}
@attribute	Attribute-1	{0,2,3,4,1,6,5}
@attribute	Attribute-2	{0,1,4,2,5,3}
@attribute	Attribute-3	real
@attribute	Attribute-4	real
@attribute	Attribute-5	real
@attribute	class { 0, 1, 2, 3, 4, 5, 6, 7, 8, 9  }

@data
2,0,2,134.350861,1.334959,1932.024170,8

2,0,2,139.700867,1.315091,2066.564697,8

2,0,2,132.886856,1.296504,2076.596191,8

2,0,2,140.552856,1.313638,2327.407227,8

2,0,2,131.670868,1.373808,1992.527100,8

2,0,2,135.582855,1.355637,2055.996826,8

2,0,2,132.720856,1.266422,1747.685791,8

2,0,2,132.944855,1.300967,1951.218384,8

2,0,2,139.046860,1.392899,2362.858643,8

2,0,2,128.924866,1.329784,1922.108276,8

2,0,2,128.370865,1.327624,1816.484375,8

2,0,2,128.775864,1.320327,1830.494507,8

2,0,2,136.954865,1.293571,2256.302002,8

2,0,2,135.862854,1.340864,2162.956299,8

2,0,2,140.569855,1.402859,2524.031006,8

2,0,2,134.224869,1.402375,2234.114502,8

2,0,2,125.600861,1.225419,1749.440552,8

2,0,2,135.283859,1.406702,2188.462646,8

2,0,2,130.892868,1.334125,1668.252930,8

2,0,2,120.126862,1.408302,2450.887695,8

2,0,2,135.094864,1.351607,2031.048584,8

2,0,2,142.478867,1.445625,2618.490234,8

2,0,2,135.516861,1.322164,1963.822754,8

2,0,2,135.912857,1.276593,2114.625488,8

2,0,2,135.772858,1.322291,2157.832764,8

2,0,2,137.054855,1.366071,2099.035889,8

2,0,2,130.726868,1.236132,1855.233765,8

2,0,2,136.102859,1.279797,1938.760620,8

2,0,2,139.013855,1.425297,2520.050049,8

2,0,2,130.430862,1.268754,1916.950073,8

2,0,2,126.980858,1.280944,1651.017944,8

2,0,2,130.966858,1.328822,1835.493164,8

2,0,2,131.330856,1.350095,2183.603516,8

2,0,2,127.254860,1.283707,2108.481445,8

2,0,2,123.937859,1.239982,1710.517578,8

2,0,2,133.250854,1.350250,2140.450439,8

2,0,2,128.784866,1.201674,1649.756226,8

2,0,2,130.198868,1.238115,1786.454346,8

2,0,2,131.877869,1.367575,2079.678711,8

2,0,2,149.782867,1.438308,3298.129150,8

2,0,2,131.148865,1.345546,2211.306885,8

2,0,2,132.422867,1.284319,1909.576294,8

2,0,2,130.578857,1.308071,1888.410889,8

1,1,1,204.348862,2.035542,8672.428711,8

2,0,2,133.125854,1.348984,2289.727051,8

2,0,2,129.594864,1.345720,1765.411133,8

2,0,2,136.102859,1.323928,1866.865479,8

2,0,2,132.009857,1.338539,2065.702881,8

2,0,2,126.858864,1.400423,2670.501953,8

2,0,2,137.930862,1.400386,2457.486572,8

2,0,2,137.632858,1.440950,2371.636230,8

2,0,2,139.336868,1.325765,2369.105469,8

2,0,2,132.009857,1.319083,1899.841919,8

2,0,2,134.432861,1.313159,2298.117188,8

1,1,1,180.796860,1.930449,8700.296875,8

2,0,2,141.097855,1.384923,2532.448242,8

2,0,2,129.983856,1.340706,2249.368164,8

2,0,2,125.592865,1.280105,2104.697021,8

2,0,2,135.052856,1.265014,2251.761963,8

2,0,2,136.830856,1.318526,1918.847290,8

2,0,2,136.202866,1.331247,2239.219482,8

2,0,2,131.496857,1.311491,2063.889160,8

2,0,2,131.472855,1.239017,1861.615967,8

2,0,2,123.938858,1.280927,1828.756592,8

2,0,2,131.778854,1.272818,2035.183960,8

2,0,2,134.424866,1.247495,2128.876709,8

2,0,2,125.774864,1.279457,1791.271362,8

2,0,2,131.306854,1.264558,1984.421875,8

2,0,2,129.032867,1.339884,1740.098999,8

2,0,2,130.066864,1.250432,1909.789673,8

2,0,2,135.532867,1.288838,1940.111938,8

2,0,2,128.792862,1.350260,1961.917969,8

2,0,2,128.626862,1.343888,1933.915039,8

2,0,2,137.243866,1.352839,2252.597900,8

2,0,2,132.034866,1.299906,1753.743042,8

2,0,2,134.068863,1.248931,1891.984863,8

2,0,2,135.300858,1.256985,1848.147095,8

2,0,2,126.038864,1.266591,1692.114868,8

2,0,2,132.150864,1.284722,2083.884277,8

2,0,2,127.634865,1.256588,2098.880127,8

2,0,2,132.902863,1.341541,1871.073853,8

1,1,1,131.795868,1.305529,2636.675537,8

2,0,2,132.438858,1.354310,1942.155151,8

2,0,2,130.082855,1.231427,1876.733276,8

2,0,2,133.316864,1.380633,2400.049805,8

2,0,2,131.934860,1.295769,2035.777466,8

2,0,2,136.276855,1.398158,2337.218994,8

2,0,2,128.958862,1.219414,1778.346802,8

2,0,2,138.278854,1.363874,2915.485107,8

2,0,2,136.954865,1.287808,2010.754639,8

2,0,2,138.634857,1.363225,2542.039551,8

2,1,3,128.668869,1.269088,1728.209473,8

2,0,2,132.994858,1.308561,2065.998779,8

2,0,2,131.952866,1.259094,2395.104004,8

2,0,2,133.060867,1.342277,2114.702637,8

2,0,2,140.419861,1.347618,2450.191162,8

2,0,2,126.493858,1.276847,1847.042480,8

2,0,2,130.512863,1.235498,1776.552124,8

2,0,2,132.273865,1.291296,2050.732910,8

2,0,2,133.474869,1.241368,2036.587646,8

2,0,2,132.026855,1.257644,2090.138916,8

2,0,2,139.816864,1.462808,2377.896729,8

2,0,2,127.808861,1.334426,1988.104858,8

2,0,2,134.307861,1.358334,2068.635986,8

2,0,2,138.443863,1.417581,2797.936768,8

2,0,2,131.918869,1.365235,1860.011597,8

2,0,2,125.831863,1.254208,1852.241577,8

2,0,2,122.450859,1.388390,2048.900391,8

2,0,2,128.668869,1.192144,1902.619507,8

2,0,2,131.554855,1.327085,2967.872314,8

2,0,2,125.046860,1.353733,2248.211914,8

2,0,2,134.746857,1.295425,1750.978149,8

2,0,2,131.256866,1.256051,1709.866943,8

2,0,2,126.527863,1.305060,2250.359131,8

2,0,2,129.296860,1.329185,1907.434082,8

2,0,2,133.398865,1.294550,2121.614258,8

2,0,2,135.408859,1.392017,2407.189453,8

2,0,2,131.232864,1.274285,1785.374634,8

2,0,2,129.528854,1.279135,1872.963257,8

2,0,2,128.676865,1.286587,1777.753174,8

2,0,2,136.128860,1.324969,2154.673096,8

2,0,2,140.304855,1.441392,2519.999756,8

2,0,2,136.020859,1.309194,1782.998169,8

2,0,2,138.972855,1.308967,2188.832031,8

2,0,2,132.390854,1.287820,1863.827881,8

2,0,2,129.562866,1.252884,2117.851807,8

2,0,2,128.254868,1.328211,1889.027100,8

2,0,2,125.956863,1.286337,1810.838989,8

2,0,2,131.198868,1.339871,2094.817383,8

2,0,2,132.736862,1.385879,1963.767212,8

2,0,2,133.911865,1.378460,1917.921387,8

1,1,1,133.447861,1.221363,2124.816406,8

2,0,2,129.404861,1.330296,2059.806641,8

2,0,2,132.836868,1.277805,1836.407715,8

2,0,2,133.134857,1.313941,1880.996094,8

2,1,3,141.726868,1.376182,2574.034668,8

2,0,2,125.856865,1.232347,1721.659546,8

2,0,2,136.747864,1.363863,2222.478516,8

2,0,2,128.528854,1.260791,2036.148926,8

2,0,2,133.068863,1.352777,1753.588745,8

2,0,2,136.019867,1.340774,2164.177734,8

2,0,2,134.018860,1.265839,1898.301392,8

2,0,2,133.266861,1.293269,1878.885376,8

2,0,2,131.364868,1.285505,1949.705078,8

2,0,2,133.258865,1.252359,1958.511841,8

2,0,2,125.368858,1.263068,2031.281494,8

2,0,2,138.095856,1.456876,2212.692627,8

2,0,2,127.990860,1.193613,1837.066650,8

2,0,2,139.352859,1.329705,2039.979980,8

2,0,2,134.431854,1.296923,2001.014160,8

2,0,2,131.752869,1.285441,1788.366577,8

2,0,2,122.523865,1.209959,1654.651733,8

1,1,1,134.632858,1.509539,3598.942871,9

1,1,1,136.938858,1.450770,3536.374268,9

1,1,1,161.782867,1.629932,5845.270996,9

1,1,1,133.490860,1.473635,3724.809570,9

1,1,1,166.546860,1.848482,6782.349609,9

1,1,1,127.230858,1.417616,2834.117432,9

1,1,1,135.260864,1.495467,3592.353516,9

1,1,1,134.374863,1.414656,3335.647949,9

1,1,1,133.862854,1.420187,3675.347412,9

1,1,1,137.616867,1.411906,3772.102539,9

1,1,1,138.816864,1.510611,3958.131836,9

1,1,1,138.650864,1.451608,3776.500977,9

1,1,1,145.482864,1.596269,4437.112793,9

1,1,1,134.110855,1.387921,3158.131592,9

1,1,1,143.332855,1.556284,4119.687012,9

1,1,1,137.376862,1.478531,3882.010498,9

1,1,1,149.534866,1.514282,4363.931152,9

1,1,1,139.188858,1.361250,3415.757080,9

1,1,1,143.298859,1.432786,4600.991699,9

1,1,1,128.469864,1.404298,3095.057617,9

1,1,1,134.920868,1.559018,3429.917480,9

1,1,1,150.874863,1.702441,4716.158203,9

1,1,1,131.778854,1.421388,3017.269043,9

1,1,1,133.820862,1.400076,3309.147461,9

1,1,1,133.688858,1.416339,3347.278320,9

1,1,1,157.680862,1.589620,5287.677734,9

1,1,1,147.854858,1.423925,3669.320801,9

1,1,1,128.775864,1.367185,2948.401611,9

1,1,1,142.588867,1.619340,4173.607910,9

1,1,1,133.812866,1.435998,3300.499268,9

1,1,1,151.742859,1.603092,5137.848145,9

1,1,1,133.622864,1.336879,3103.297119,9

1,1,1,171.516861,1.624576,6554.344727,9

1,1,1,139.096863,1.450297,3412.500977,9

1,1,1,134.432861,1.362228,3336.496094,9

1,1,1,137.988861,1.413854,3551.972412,9

1,1,1,153.562866,1.645563,4823.132812,9

1,1,1,138.088867,1.465021,3653.943848,9

1,1,1,162.286865,1.573958,5573.324219,9

1,1,1,148.698868,1.583194,4722.321289,9

1,1,1,145.880859,1.631792,4727.127441,9

1,1,1,137.758865,1.432438,3896.595459,9

1,1,1,129.536865,1.281572,3024.629883,9

1,1,1,141.810867,1.490865,3927.745117,9

1,1,1,141.486862,1.405865,3506.943848,9

1,1,1,135.028854,1.414662,3033.307129,9

1,2,2,159.598862,1.608955,5502.827148,9

1,1,1,136.252869,1.459019,3523.050049,9

1,1,1,144.804855,1.536273,4127.367676,9

1,1,1,162.790863,1.705517,5963.337402,9

1,1,1,133.126862,1.336972,2968.131836,9

1,1,1,142.992859,1.440627,4567.220215,9

1,1,1,161.202866,1.669421,5656.882812,9

1,2,1,139.850861,1.458158,3524.816406,9

1,1,1,140.214859,1.389782,3632.041504,9

1,1,1,137.038864,1.378883,3360.468506,9

0,3,1,180.340866,1.974264,10788.408203,9

1,1,1,129.330856,1.291504,2478.487793,9

1,1,1,138.840866,1.476135,3995.812012,9

1,1,1,134.970856,1.428913,3370.497559,9

1,1,1,134.796860,1.340222,3433.305420,9

1,1,1,129.826859,1.352719,2943.229736,9

1,1,1,144.994858,1.582557,4458.557129,9

1,1,1,130.894867,1.485332,3634.474121,9

1,1,1,153.082855,1.549213,5036.120605,9

1,1,1,135.772858,1.437404,3501.144775,9

1,1,1,128.180862,1.303085,2349.582520,9

1,1,1,138.270859,1.497997,4050.590332,9

1,1,1,137.608856,1.432826,3886.525391,9

1,1,1,141.528854,1.535560,3979.069336,9

1,1,1,177.470856,1.762322,6732.361328,9

1,1,1,140.494858,1.446224,3752.246338,9

1,1,1,157.770859,1.501162,5613.314941,9

1,1,1,133.358856,1.370034,3378.034912,9

1,1,1,145.662857,1.514625,3993.685791,9

1,1,1,130.380859,1.486734,3279.727295,9

1,1,1,156.952866,1.685543,5663.023926,9

1,1,1,136.888855,1.410044,3564.512939,9

1,1,1,136.790863,1.384336,3384.289551,9

1,1,1,141.982864,1.501036,3979.949951,9

1,1,1,150.428864,1.510733,4752.267578,9

1,1,1,138.261856,1.469979,3464.453369,9

1,1,1,130.214859,1.317787,2707.995361,9

1,1,1,134.672867,1.340656,2783.463623,9

1,1,1,123.236862,1.400701,2867.356445,9

1,1,1,164.800858,1.583437,5914.604980,9

1,1,1,154.884857,1.451577,4985.376953,9

1,1,1,141.462860,1.427947,3822.618652,9

1,1,1,131.596863,1.338682,3078.477783,9

1,1,1,134.144867,1.464134,3608.452637,9

1,1,1,141.346863,1.401002,3372.372314,9

1,1,1,138.460861,1.411262,3502.299561,9

1,1,1,133.920868,1.564620,3808.021240,9

1,1,1,146.350861,1.563774,4257.202637,9

1,1,1,136.988861,1.412959,3650.416748,9

1,1,1,142.016861,1.478723,4026.338379,9

1,1,1,155.008865,1.653914,5159.228516,9

1,1,1,140.264862,1.510713,4096.720215,9

1,1,1,132.522858,1.489415,3423.617920,9

1,1,1,139.850861,1.535636,4077.836914,9

1,1,1,148.128860,1.684989,4755.584961,9

1,1,1,133.564865,1.429206,3456.270508,9

1,1,1,130.578857,1.441489,3346.083984,9

1,1,1,135.070862,1.437074,3605.528076,9

1,1,1,138.576859,1.442905,3575.016357,9

1,1,1,143.736862,1.373109,3940.943115,9

1,1,1,137.930862,1.353019,3194.798340,9

0,3,1,186.312866,1.950606,11687.240234,9

1,1,1,135.326859,1.375732,2986.026611,9

1,1,1,133.812866,1.555376,3787.035645,9

1,1,1,131.910858,1.340135,2746.513916,9

1,1,1,135.102859,1.464756,3662.653076,9

1,1,1,130.702866,1.442858,3076.358154,9

1,1,1,138.724869,1.516395,3861.449707,9

1,1,1,142.372864,1.539036,4074.165771,9

1,1,1,130.852859,1.430346,3260.089600,9

1,1,1,140.610855,1.547502,4022.354248,9

1,1,1,132.472855,1.419565,3442.718994,9

1,1,1,151.162857,1.542743,4900.632324,9

1,1,1,135.574860,1.437334,4073.645020,9

1,1,1,140.403854,1.630603,3943.380615,9

1,1,1,150.360855,1.503396,4641.723633,9

1,1,1,143.026855,1.613885,4249.885742,9

1,1,1,138.906860,1.381086,3649.431396,9

1,1,1,141.974869,1.468318,3893.038818,9

1,1,1,144.994858,1.584932,4479.010254,9

1,1,1,141.256866,1.566580,4140.395508,9

1,1,1,145.862854,1.367023,4350.236328,9

1,1,1,159.358856,1.615849,5586.482422,9

1,1,1,148.450867,1.623929,4380.418457,9

1,1,1,135.168869,1.538819,3747.219238,9

1,2,2,149.890854,1.659770,4528.579102,9

1,1,1,133.382858,1.534822,3755.549561,9

1,1,1,133.564865,1.349087,3301.989746,9

1,1,1,138.650864,1.420637,3690.079346,9

1,1,1,128.230865,1.309560,2741.039062,9

1,1,1,161.500854,1.573794,5848.755859,9

1,1,1,144.514862,1.565643,3954.637695,9

1,1,1,142.098862,1.506500,3962.687744,9

1,1,1,149.634857,1.542364,4258.511719,9

1,1,1,135.954865,1.416569,3366.193604,9

1,1,1,130.926865,1.237328,2435.214355,9

1,1,1,144.712860,1.469243,4203.445801,9

1,1,1,135.722855,1.480250,3505.501465,9

1,1,1,137.220856,1.509045,3737.864990,9

0,2,0,177.752869,1.948869,9450.666016,9

1,1,1,138.558868,1.482644,3905.883545,9

1,1,1,134.688858,1.338318,3260.972412,9

1,1,1,136.872864,1.418415,3703.130371,9

1,1,1,134.928864,1.321973,3476.298340,9

1,1,1,128.594864,1.283351,2595.600342,9

0,2,0,195.864868,2.062003,8714.098633,9

0,2,0,183.906860,1.976439,9575.166992,9

1,1,1,131.686859,1.473021,3127.842529,9

0,2,0,138.732864,1.397708,3486.447021,9

1,1,1,134.598862,1.521221,3870.752930,9

1,1,1,135.186859,1.357660,3049.169678,9

1,1,1,137.186859,1.450333,3740.476318,9

1,1,1,137.502869,1.403331,3465.855957,9

1,1,1,152.528854,1.462137,4580.154297,9

1,1,1,127.370865,1.464424,3225.833496,9

1,1,1,134.482864,1.302759,2915.846436,9

1,1,1,146.490860,1.441351,3786.027588,9

1,1,1,127.080864,1.325012,2986.684326,9

1,1,1,134.780869,1.424896,3456.046875,9

1,1,1,137.046860,1.442786,3381.939453,9

1,1,1,129.306854,1.377709,2787.453125,9

1,1,1,149.294861,1.502203,4784.062012,9

1,1,1,133.878860,1.346231,3355.432617,9

1,1,1,138.774857,1.481761,3734.586182,9

1,1,1,133.200867,1.464836,3366.476318,9

1,1,1,128.354858,1.331942,2880.565918,9

1,1,1,138.782867,1.456001,3590.409424,9

1,1,1,134.814865,1.395206,3344.927979,9

1,1,1,132.158859,1.514450,3409.961670,9

1,1,1,138.716858,1.394880,3507.900879,9

1,1,1,147.706863,1.550698,4393.090820,9

1,1,1,135.996857,1.444872,3362.541504,9

1,1,1,135.044861,1.339365,3242.808594,9

1,1,1,131.886856,1.367668,3046.965332,9

1,1,1,140.512863,1.516704,3837.232178,9

1,1,1,150.592865,1.494493,5004.589355,9

1,1,1,154.222855,1.542010,4594.759766,9

1,1,1,132.960861,1.419682,3583.982910,9

1,1,1,138.178864,1.429059,3696.041748,9

1,1,1,139.214859,1.615425,4018.886719,9

1,1,1,139.618866,1.385586,3607.862061,9

1,1,1,142.992859,1.521359,4346.464355,9

1,1,1,135.648865,1.462062,3736.662842,9

1,1,1,137.022858,1.346556,3593.774658,9

1,1,1,138.700867,1.477798,3694.513672,9

1,1,1,130.042862,1.364308,2948.697021,9

1,1,1,153.256866,1.667748,5103.719727,9

1,1,1,159.268860,1.583536,5357.082520,9

1,1,1,139.882858,1.475729,3902.320068,9

1,1,1,157.498856,1.655794,5326.025879,9

1,1,1,152.404861,1.620345,5243.267578,9

1,1,1,134.672867,1.541987,3766.763184,9

1,1,1,142.926865,1.426381,4118.327148,9

1,1,1,133.920868,1.564620,3808.021240,9

